link;source;created;lastSeen
http://www.dr.dk/nyheder/indland/major-om-antal-f-16-flyvetimer-danmark-har-hoejst-skud-tilbage-i-boessen;https://www.facebook.com/DRNyheder/;06/05/16 19:35;08/05/16 08:55
http://www.dr.dk/nyheder/indland/mand-med-ondt-i-ryggen-fanget-i-toppen-af-vindmoelle;https://www.facebook.com/DRNyheder/;24/05/16 12:25;25/05/16 09:05
http://www.dr.dk/nyheder/indland/mandlig-aktivist-barnebruds-historie-fik-mig-til-kaempe-kvinders-rettigheder#!/;https://www.facebook.com/DRNyheder/;15/05/16 11:55;16/05/16 13:45
http://www.dr.dk/nyheder/indland/medie-forsvundet-egyptisk-fly-er-styrtet-ned;https://www.facebook.com/DRNyheder/;19/05/16 07:05;19/05/16 19:25
http://www.dr.dk/nyheder/indland/medier-regeringen-indstiller-f-35-som-danmarks-naeste-kampfly;https://www.facebook.com/DRNyheder/;11/05/16 15:55;12/05/16 10:55
http://www.dr.dk/nyheder/indland/minister-er-klar-med-omdiskuteret-dyrevelfaerdsmaerke;https://www.facebook.com/DRNyheder/;10/05/16 08:25;11/05/16 05:25
http://www.dr.dk/nyheder/indland/ny-kampagne-tager-kampen-op-mod-motorvejens-store-draeber;https://www.facebook.com/DRNyheder/;02/05/16 06:55;03/05/16 05:05
http://www.dr.dk/nyheder/indland/nyrup-om-dong-vi-foraerer-goldman-sachs-knap-10-milliarder;https://www.facebook.com/DRNyheder/;26/05/16 17:35;27/05/16 12:55
http://www.dr.dk/nyheder/indland/overblik-de-her-togprojekter-vil-regeringen-droppe;https://www.facebook.com/DRNyheder/;19/05/16 08:45;20/05/16 04:45
http://www.dr.dk/nyheder/indland/paaroerende-til-forsvundne-kraenket-og-overfuset-af-amatoer-eftersoeger;https://www.facebook.com/DRNyheder/;19/05/16 13:05;20/05/16 08:05
http://www.dr.dk/nyheder/indland/patienter-faar-besked-om-alvorlige-diagnoser-paa-nettet;https://www.facebook.com/DRNyheder/;30/05/16 05:35;30/05/16 18:35
http://www.dr.dk/nyheder/indland/pissorer-vagter-og-skilte-skal-loese-tis-problemer-ved-maraton;https://www.facebook.com/DRNyheder/;22/05/16 05:15;23/05/16 05:55
http://www.dr.dk/nyheder/indland/politi-finder-211000-kroner-nedgravet-i-thy;https://www.facebook.com/DRNyheder/;16/05/16 17:35;17/05/16 15:35
http://www.dr.dk/nyheder/indland/politikere-der-maa-vaere-graenser-apanagen;https://www.facebook.com/DRNyheder/;29/05/16 11:15;30/05/16 09:15
http://www.dr.dk/nyheder/indland/post-danmark-indfoerer-et-quickbrev-til-27-kroner;https://www.facebook.com/DRNyheder/;31/05/16 13:35;01/06/16 07:25
http://www.dr.dk/nyheder/indland/private-sundhedstilbud-splitter-danskerne;https://www.facebook.com/DRNyheder/;30/05/16 07:05;30/05/16 20:25
http://www.dr.dk/nyheder/indland/private-sundhedsudbydere-myldrer-frem;https://www.facebook.com/DRNyheder/;29/05/16 13:35;30/05/16 11:55
http://www.dr.dk/nyheder/indland/regioner-mange-gule-taender-giver-roede-tal-paa-bundlinjen;https://www.facebook.com/DRNyheder/;13/05/16 09:15;14/05/16 08:45
http://www.dr.dk/nyheder/indland/rektor-min-underskrift-er-blevet-misbrugt-til-fusk;https://www.facebook.com/DRNyheder/;25/05/16 07:35;26/05/16 05:25
http://www.dr.dk/nyheder/indland/saa-pukkelhval-i-oeresund-vi-var-altsaa-lige-ved-give-os-til-graede;https://www.facebook.com/DRNyheder/;10/05/16 04:45;10/05/16 18:15
http://www.dr.dk/nyheder/indland/saadan-narrer-tricktyvene-dig-og-saadan-undgaar-du-blive-roevrendt;https://www.facebook.com/DRNyheder/;24/05/16 19:15;25/05/16 15:25
http://www.dr.dk/nyheder/indland/seriekriminelle-gimi-levakovic-faar-lov-blive-i-danmark;https://www.facebook.com/DRNyheder/;12/05/16 10:15;13/05/16 05:25
http://www.dr.dk/nyheder/indland/sexchikane-mobning-og-vold-her-er-de-mest-udsatte-brancher;https://www.facebook.com/DRNyheder/;26/05/16 16:15;27/05/16 12:05
http://www.dr.dk/nyheder/indland/signalproblemer-stopper-tog-paa-sjaelland;https://www.facebook.com/DRNyheder/;20/05/16 08:15;21/05/16 09:25
http://www.dr.dk/nyheder/indland/sladderen-stortrives-paa-jobbet;https://www.facebook.com/DRNyheder/;16/05/16 07:55;17/05/16 07:45
http://www.dr.dk/nyheder/indland/soeren-pind-boykotter-clement-efter-elbaek-interview;https://www.facebook.com/DRNyheder/;30/05/16 13:35;31/05/16 08:35
http://www.dr.dk/nyheder/indland/sporarbejde-paa-fyn-i-dag-ogsaa-togbusser-indsat;https://www.facebook.com/DRNyheder/;09/05/16 03:55;09/05/16 16:45
http://www.dr.dk/nyheder/indland/statsadvokat-anker-frifindelse-af-tre-unge-voldtaegt;https://www.facebook.com/DRNyheder/;02/05/16 12:15;03/05/16 10:15
http://www.dr.dk/nyheder/indland/stor-glaede-hos-laeger-uden-graenser-efter-millionindsamling;https://www.facebook.com/DRNyheder/;29/05/16 20:15;30/05/16 16:15
http://www.dr.dk/nyheder/indland/thomas-var-nynazist-i-15-aar-had-til-det-ukendte-drev-mig#!/00:45;https://www.facebook.com/DRNyheder/;12/05/16 07:35;12/05/16 18:35
http://www.dr.dk/nyheder/indland/tog-paa-fyn-koerer-tidligst-onsdag;https://www.facebook.com/DRNyheder/;17/05/16 10:05;18/05/16 06:25
http://www.dr.dk/nyheder/indland/troede-kvinde-var-gravid-med-hans-barn-slog-hende-i-maven-flere-gange;https://www.facebook.com/DRNyheder/;08/05/16 09:25;09/05/16 09:05
http://www.dr.dk/nyheder/indland/uligheden-i-sundhed-stiger-de-daarligst-stillede-doer-aar-tidligere;https://www.facebook.com/DRNyheder/;23/05/16 04:35;23/05/16 19:45
http://www.dr.dk/nyheder/indland/vaert-gennemfoerte-radioprogram-ifoert-niqab;https://www.facebook.com/DRNyheder/;08/05/16 16:55;09/05/16 14:35
http://www.dr.dk/nyheder/indland/video-anne-marie-var-til-aabent-hus-i-grimhoejmoskeen-jeg-vil-gerne-se-det-med-egne;https://www.facebook.com/DRNyheder/;22/05/16 13:45;23/05/16 15:25
http://www.dr.dk/nyheder/indland/video-asylansoegere-skal-vaere-selvforsynende;https://www.facebook.com/DRNyheder/;06/05/16 19:45;08/05/16 09:15
http://www.dr.dk/nyheder/indland/video-krasnik-til-kvinde-i-niqab-det-er-jo-ekstremt-distraherende;https://www.facebook.com/DRNyheder/;06/05/16 07:45;07/05/16 07:15
http://www.dr.dk/nyheder/indland/video-mary-laerer-om-heksekunster-i-burkina-faso-en-hovedloes-kylling-afgoer;https://www.facebook.com/DRNyheder/;01/05/16 21:25;02/05/16 18:05
http://www.dr.dk/nyheder/indland/video-saadan-faar-du-automatisk-besked-om-ny-post-i-din-e-boks;https://www.facebook.com/DRNyheder/;31/05/16 18:05;01/06/16 12:35
http://www.dr.dk/nyheder/indland/vuc-lyngby-smaekker-doerene-i-niqabklaedte-kvinder;https://www.facebook.com/DRNyheder/;04/05/16 10:35;05/05/16 08:25
http://www.dr.dk/nyheder/kultur/anbefalinger/akavet-sex-og-navlepilleri-5-grunde-til-girls-er-mere-end-en-serie;https://www.facebook.com/DRNyheder/;13/05/16 18:55;15/05/16 09:25
http://www.dr.dk/nyheder/kultur/anbefalinger/her-er-de-10-bedste-film-fra-80erne-ifoelge-jer;https://www.facebook.com/DRNyheder/;13/05/16 16:35;15/05/16 06:55
http://www.dr.dk/nyheder/kultur/anbefalinger/kom-saa-netflix-hbo-nordic-og-viaplay-7-serier-vi-burde-kunne-se;https://www.facebook.com/DRNyheder/;01/05/16 13:15;02/05/16 13:55
http://www.dr.dk/nyheder/kultur/anbefalinger/top-gun-fylder-30-aar-her-er-7-film-vi-ogsaa-elsker-firserne;https://www.facebook.com/DRNyheder/;12/05/16 19:15;13/05/16 16:25
http://www.dr.dk/nyheder/kultur/anbefalinger/vaert-paa-shitstorm-anbefaler-5-greatest-shits;https://www.facebook.com/DRNyheder/;26/05/16 18:05;27/05/16 13:25
http://www.dr.dk/nyheder/kultur/anbefalinger/vi-elsker-stadig-dirch-her-er-jeres-5-favoritfilm;https://www.facebook.com/DRNyheder/;18/05/16 20:15;19/05/16 14:55
http://www.dr.dk/nyheder/kultur/anbefalinger/video-nikolaj-coster-waldau-anbefaler-oerehaenger-rap-og-4-andre#!/00:48;https://www.facebook.com/DRNyheder/;09/05/16 21:05;10/05/16 17:05
http://www.dr.dk/nyheder/kultur/bill-cosby-forsvarer-sig-i-sag-om-voldtaegt-og-forgiftning;https://www.facebook.com/DRNyheder/;24/05/16 07:15;25/05/16 06:05
http://www.dr.dk/nyheder/kultur/boeger/skal-vi-fjerne-soeroeveren-omar-fra-de-danske-boerneboeger;https://www.facebook.com/DRNyheder/;10/05/16 15:35;11/05/16 10:45
http://www.dr.dk/nyheder/kultur/dansk-instruktoer-paa-vej-med-film-om-bjoern-borg-og-john-mcenroe;https://www.facebook.com/DRNyheder/;16/05/16 15:45;17/05/16 15:05
http://www.dr.dk/nyheder/kultur/dansk-kunstner-bygger-vandfald-ved-versailles-slottet;https://www.facebook.com/DRNyheder/;03/05/16 05:45;03/05/16 18:55
http://www.dr.dk/nyheder/kultur/den-kendte-danske-modedesigner-ivan-grundahl-er-doed;https://www.facebook.com/DRNyheder/;12/05/16 12:45;13/05/16 09:45
http://www.dr.dk/nyheder/kultur/disse-5-tendenser-har-skabt-moden-vi-kender-i-dag;https://www.facebook.com/DRNyheder/;12/05/16 14:05;13/05/16 10:45
http://www.dr.dk/nyheder/kultur/film/afgaaende-007-instruktoer-ny-james-bond-bliver-ikke-den-i-tror;https://www.facebook.com/DRNyheder/;30/05/16 20:55;31/05/16 15:55
http://www.dr.dk/nyheder/kultur/film/avis-eu-vil-tvinge-netflix-til-mere-europaeisk-indhold;https://www.facebook.com/DRNyheder/;19/05/16 16:25;20/05/16 11:45
http://www.dr.dk/nyheder/kultur/film/bliver-den-naeste-james-bond-en-kvinde;https://www.facebook.com/DRNyheder/;24/05/16 13:55;25/05/16 10:35
http://www.dr.dk/nyheder/kultur/film/cannes-2016-her-er-den-ultimative-filmguide-til-festivalen;https://www.facebook.com/DRNyheder/;11/05/16 18:45;12/05/16 12:35
http://www.dr.dk/nyheder/kultur/film/ken-loach-vinder-den-gyldne-palme-i-cannes;https://www.facebook.com/DRNyheder/;22/05/16 18:45;23/05/16 18:25
http://www.dr.dk/nyheder/kultur/film/marvel-aendrede-koen-paa-filmskurk-saelge-mere-legetoej;https://www.facebook.com/DRNyheder/;19/05/16 10:15;20/05/16 05:55
http://www.dr.dk/nyheder/kultur/film/tidslinje-skandaler-kendisser-krig-og-film-har-skabt-cannes-filmfestival;https://www.facebook.com/DRNyheder/;11/05/16 10:05;12/05/16 05:15
http://www.dr.dk/nyheder/kultur/flemming-rose-vinder-amerikansk-frihedspris;https://www.facebook.com/DRNyheder/;11/05/16 20:05;12/05/16 14:45
http://www.dr.dk/nyheder/kultur/historie/800-aar-gamle-sagaer-spraengfyldt-med-sex-kvindekraft-og-magi;https://www.facebook.com/DRNyheder/;08/05/16 10:25;09/05/16 10:05
http://www.dr.dk/nyheder/kultur/historie/danskere-droemmer-stort-forlystelsespark-om-vikinger-og-nordiske-guder-skal;https://www.facebook.com/DRNyheder/;22/05/16 12:25;23/05/16 14:25
http://www.dr.dk/nyheder/kultur/historie/draebt-i-verdenshistoriens-stoerste-soeslag-saadan-endte-britisk-matros-pa-0;https://www.facebook.com/DRNyheder/;31/05/16 10:35;01/06/16 04:35
http://www.dr.dk/nyheder/kultur/historie/her-er-6-laekre-ting-fra-middelalderen-som-stadig-holder-i-dag;https://www.facebook.com/DRNyheder/;15/05/16 11:25;16/05/16 13:15
http://www.dr.dk/nyheder/kultur/historie/hjemloese-laver-udstilling-om-deres-egen-historie;https://www.facebook.com/DRNyheder/;12/05/16 05:25;12/05/16 16:45
http://www.dr.dk/nyheder/kultur/historie/kvindekamp-engang-mente-man-kvinder-kunne-blive-sterile-af-laese;https://www.facebook.com/DRNyheder/;16/05/16 12:25;17/05/16 12:35
http://www.dr.dk/nyheder/kultur/historie/stor-international-tv-serie-om-vikinger-skal-optages-i-danmark;https://www.facebook.com/DRNyheder/;17/05/16 12:15;18/05/16 10:55
http://www.dr.dk/nyheder/kultur/historie/verdens-stoerste-faengselsmuseum-er-dansk-og-vil-skabe-debat-om-straf;https://www.facebook.com/DRNyheder/;29/05/16 10:45;30/05/16 08:25
http://www.dr.dk/nyheder/kultur/historie/video-raadne-aeg-og-floejtekoncerter-her-gik-det-galt-politikerne-paa-1-maj;https://www.facebook.com/DRNyheder/;01/05/16 11:55;02/05/16 12:35
http://www.dr.dk/nyheder/kultur/kongehuset-er-paa-facebook-og-instagram;https://www.facebook.com/DRNyheder/;31/05/16 10:55;01/06/16 05:05
http://www.dr.dk/nyheder/kultur/kunst/faerre-stoettekroner-faar-konsekvenser-koebenhavnske-teatre;https://www.facebook.com/DRNyheder/;17/05/16 20:35;18/05/16 19:05
http://www.dr.dk/nyheder/kultur/kunst/kunstner-bag-vagina-kajak-idoemt-boede-i-japan;https://www.facebook.com/DRNyheder/;10/05/16 11:25;11/05/16 07:45
http://www.dr.dk/nyheder/kultur/medier/bbc-indfoerer-koenskvote-men-det-kommer-ikke-til-ske-i-dr;https://www.facebook.com/DRNyheder/;13/05/16 17:45;15/05/16 08:25
http://www.dr.dk/nyheder/kultur/medier/ditte-haue-er-ny-vaert-paa-aftenshowet;https://www.facebook.com/DRNyheder/;10/05/16 10:55;11/05/16 07:15
http://www.dr.dk/nyheder/kultur/medier/kronprins-frederik-faar-ros-sit-billede-af-dronningen-paa-ny-instagram-profil;https://www.facebook.com/DRNyheder/;31/05/16 14:35;01/06/16 08:15
http://www.dr.dk/nyheder/kultur/medier/mediejurist-om-falsk-kronprins-historie-ingen-konsekvenser-uden-klagesag;https://www.facebook.com/DRNyheder/;27/05/16 20:15;29/05/16 07:05
http://www.dr.dk/nyheder/kultur/medier/nye-maend-i-gamle-biler-saadan-modtager-anmelderne-det-relancerede-top-gear;https://www.facebook.com/DRNyheder/;30/05/16 10:55;31/05/16 06:45
http://www.dr.dk/nyheder/kultur/medier/tidligere-gidsler-vinder-retssag-mod-ekstra-bladet;https://www.facebook.com/DRNyheder/;13/05/16 11:15;14/05/16 11:15
http://www.dr.dk/nyheder/kultur/medier/video-knud-foldschack-melder-bt-til-pressenaevnet-live-i-radioen;https://www.facebook.com/DRNyheder/;12/05/16 12:15;13/05/16 07:55
http://www.dr.dk/nyheder/kultur/medier/video-se-stjernefotografs-nye-portraetter-af-kongehuset;https://www.facebook.com/DRNyheder/;14/05/16 08:35;15/05/16 12:15
http://www.dr.dk/nyheder/kultur/musik/anmeldere-om-acdc-axl-rose-triumferer-som-ny-forsanger;https://www.facebook.com/DRNyheder/;09/05/16 10:35;10/05/16 06:35
http://www.dr.dk/nyheder/kultur/musik/beyonce-faar-kritik-producere-toej-under-slavelignende-forhold;https://www.facebook.com/DRNyheder/;17/05/16 16:25;18/05/16 14:55
http://www.dr.dk/nyheder/kultur/musik/moe-udgiver-single-med-justin-bieber-og-major-lazer;https://www.facebook.com/DRNyheder/;31/05/16 08:45;31/05/16 20:55
http://www.dr.dk/nyheder/kultur/musik/nyt-paa-aarets-festivaler-dronerne-kommer;https://www.facebook.com/DRNyheder/;12/05/16 14:55;13/05/16 11:35
http://www.dr.dk/nyheder/kultur/musik/pris-til-moe-og-christiania-troeje-paa-scenen-billboard-music-awards-danske;https://www.facebook.com/DRNyheder/;23/05/16 13:55;24/05/16 12:45
http://www.dr.dk/nyheder/kultur/musik/quiz-hvor-meget-ved-du-om-bob-dylan;https://www.facebook.com/DRNyheder/;24/05/16 17:45;25/05/16 14:25
http://www.dr.dk/nyheder/kultur/musik/victoria-becham-afsloerer-de-slukkede-min-mikrofon;https://www.facebook.com/DRNyheder/;07/05/16 13:25;09/05/16 04:35
http://www.dr.dk/nyheder/kultur/nu-maa-du-selv-vaelge-tv-udbyder;https://www.facebook.com/DRNyheder/;31/05/16 19:25;01/06/16 14:35
http://www.dr.dk/nyheder/kultur/tro/bertel-haarder-folkekirkens-millionoverskud-boer-give-lavere-kirkeskat;https://www.facebook.com/DRNyheder/;19/05/16 09:45;20/05/16 05:25
http://www.dr.dk/nyheder/kultur/tro/kristne-brokker-sig-over-fu-og-fan-i-medierne;https://www.facebook.com/DRNyheder/;27/05/16 07:35;27/05/16 18:35
http://www.dr.dk/nyheder/kultur/tro/video-dansk-satanist-hvis-jeg-har-lyst-til-slaa-dig-ihjel-og-spise-din-lever-saa;https://www.facebook.com/DRNyheder/;01/05/16 18:45;02/05/16 16:25
http://www.dr.dk/nyheder/kultur/tro/video-hans-wilhelm-er-i-tvivl-kan-man-som-praest-koere-bmw-med-store-faelge;https://www.facebook.com/DRNyheder/;05/05/16 16:05;06/05/16 19:25
http://www.dr.dk/nyheder/kultur/video-80er-mode-var-farvel-til-floejl-og-goddag-til-maerker;https://www.facebook.com/DRNyheder/;04/05/16 13:35;05/05/16 10:55
http://www.dr.dk/nyheder/kultur/video-nymphomaniac-stjerne-jeg-bliver-ikke-kun-castet-til-sex-scener;https://www.facebook.com/DRNyheder/;16/05/16 13:55;17/05/16 14:15
http://www.dr.dk/nyheder/live/live-bliver-levakovic-udvist-foelg-med-her-live;https://www.facebook.com/DRNyheder/;12/05/16 09:55;12/05/16 10:15
http://www.dr.dk/nyheder/live/livechat-har-vi-opdaget-liv-i-rummet;https://www.facebook.com/DRNyheder/;03/05/16 13:05;04/05/16 11:05
http://www.dr.dk/nyheder/penge/117-millioner-kodeord-til-linkedin-havnet-paa-nettet;https://www.facebook.com/DRNyheder/;19/05/16 10:55;20/05/16 06:25
http://www.dr.dk/nyheder/penge/arbejdsgivere-uden-oesteuropaeerne-ville-der-ikke-blive-gjort-rent-i-danmark;https://www.facebook.com/DRNyheder/;12/05/16 12:45;13/05/16 08:35
http://www.dr.dk/nyheder/penge/banker-lokker-utilfredse-realkreditkunder-med-endnu-billigere-boliglaan;https://www.facebook.com/DRNyheder/;27/05/16 12:35;28/05/16 09:25
http://www.dr.dk/nyheder/penge/bankerne-er-tilbage-paa-sporet-oprydningen-efter-finanskrisen-er-ved-vaere-ovre;https://www.facebook.com/DRNyheder/;20/05/16 11:55;21/05/16 13:35
http://www.dr.dk/nyheder/penge/dansk-studerende-offentliggoer-70000-brugere-af-datingsite;https://www.facebook.com/DRNyheder/;13/05/16 13:45;14/05/16 13:55
http://www.dr.dk/nyheder/penge/dansk-supermarked-lukker-ned-doegnnetto;https://www.facebook.com/DRNyheder/;10/05/16 06:55;10/05/16 21:15
http://www.dr.dk/nyheder/penge/danskerne-taber-stort-paa-klat-pensioner;https://www.facebook.com/DRNyheder/;10/05/16 06:05;10/05/16 20:25
http://www.dr.dk/nyheder/penge/dong-chef-kan-score-over-30-millioner-paa-boersnotering;https://www.facebook.com/DRNyheder/;26/05/16 12:35;27/05/16 09:05
http://www.dr.dk/nyheder/penge/dong-vi-er-mellem-835-og-1065-mia-kroner-vaerd;https://www.facebook.com/DRNyheder/;26/05/16 06:35;27/05/16 04:45
http://www.dr.dk/nyheder/penge/efterloensordningen-lider-en-stille-doed;https://www.facebook.com/DRNyheder/;13/05/16 15:55;15/05/16 06:25
http://www.dr.dk/nyheder/penge/faa-timer-tilbage-skat-glaeder-sig-til-faa-fingre-i-panamapapirer;https://www.facebook.com/DRNyheder/;09/05/16 12:15;10/05/16 07:55
http://www.dr.dk/nyheder/penge/facebook-beskyldes-manipulere-med-nyhederne;https://www.facebook.com/DRNyheder/;10/05/16 19:35;11/05/16 14:35
http://www.dr.dk/nyheder/penge/fadder-til-dong-gak-i-laaget-boersnotere-dong;https://www.facebook.com/DRNyheder/;27/05/16 19:45;29/05/16 06:35
http://www.dr.dk/nyheder/penge/faerre-rejsende-vaelger-dsb-paa-ture-over-storebaelt;https://www.facebook.com/DRNyheder/;15/05/16 07:35;16/05/16 09:35
http://www.dr.dk/nyheder/penge/femern-aflyser-danmarkshistoriens-stoerste-kontraktunderskrivelse;https://www.facebook.com/DRNyheder/;12/05/16 14:35;13/05/16 11:05
http://www.dr.dk/nyheder/penge/flere-tusinde-er-blevet-trukket-dobbelt-paa-dankortet;https://www.facebook.com/DRNyheder/;04/05/16 06:15;04/05/16 18:45
http://www.dr.dk/nyheder/penge/flybranchens-fraekke-dreng-slaar-flyverekord;https://www.facebook.com/DRNyheder/;23/05/16 09:05;24/05/16 07:45
http://www.dr.dk/nyheder/penge/forbrugerraad-11-ud-af-28-kaeder-tager-gebyr-undersoege-defekt-vare;https://www.facebook.com/DRNyheder/;17/05/16 14:25;18/05/16 12:45
http://www.dr.dk/nyheder/penge/forsker-det-ser-sort-ud-dansk-landbrug;https://www.facebook.com/DRNyheder/;20/05/16 06:35;21/05/16 07:15
http://www.dr.dk/nyheder/penge/fup-smser-fra-itunes-i-omloeb-pas-paa-misbrug-af-kontooplysninger;https://www.facebook.com/DRNyheder/;27/05/16 11:45;28/05/16 08:25
http://www.dr.dk/nyheder/penge/genmab-oejner-milliardsalg-kraeftmedicin-godkendt-i-europa;https://www.facebook.com/DRNyheder/;23/05/16 12:55;24/05/16 11:35
http://www.dr.dk/nyheder/penge/gipsplader-er-fulde-af-skimmelsvamp;https://www.facebook.com/DRNyheder/;25/05/16 09:35;26/05/16 08:05
http://www.dr.dk/nyheder/penge/hver-fjerde-kvinde-har-oplevet-chikane-paa-jobbet;https://www.facebook.com/DRNyheder/;26/05/16 07:05;27/05/16 05:15
http://www.dr.dk/nyheder/penge/imf-pas-paa-boligbobler-danmark;https://www.facebook.com/DRNyheder/;09/05/16 07:55;09/05/16 20:55
http://www.dr.dk/nyheder/penge/jensens-boefhus-fortryder-navnestrid-med-fiskerestaurant;https://www.facebook.com/DRNyheder/;06/05/16 13:35;07/05/16 13:15
http://www.dr.dk/nyheder/penge/konkursboelgen-fortsaetter-blandt-maelkeboender;https://www.facebook.com/DRNyheder/;17/05/16 06:05;17/05/16 19:25
http://www.dr.dk/nyheder/penge/kontant/ekspert-vaskemaskiner-er-bygget-til-holde-kortere-tid;https://www.facebook.com/DRNyheder/;26/05/16 09:55;27/05/16 06:55
http://www.dr.dk/nyheder/penge/landmand-har-hverken-raad-til-husleje-eller-loen-den-goer-av-nu;https://www.facebook.com/DRNyheder/;20/05/16 09:35;21/05/16 11:05
http://www.dr.dk/nyheder/penge/legos-vaabenkaploeb-legetoej-bliver-mere-vaabenfyldt-og-krigerisk;https://www.facebook.com/DRNyheder/;23/05/16 07:35;24/05/16 06:25
http://www.dr.dk/nyheder/penge/nets-vi-faar-dankort-paa-mobilen-sidst-i-oktober;https://www.facebook.com/DRNyheder/;17/05/16 11:05;18/05/16 09:55
http://www.dr.dk/nyheder/penge/nokia-vender-tilbage-til-mobilerne;https://www.facebook.com/DRNyheder/;18/05/16 13:25;19/05/16 08:35
http://www.dr.dk/nyheder/penge/oestre-landsret-stadfaester-dom-om-matchfixing;https://www.facebook.com/DRNyheder/;03/05/16 11:25;04/05/16 09:25
http://www.dr.dk/nyheder/penge/overvismand-flygtninge-belaster-dansk-oekonomi;https://www.facebook.com/DRNyheder/;31/05/16 13:15;01/06/16 06:55
http://www.dr.dk/nyheder/penge/realkredit-danmark-haever-bidragssatserne;https://www.facebook.com/DRNyheder/;24/05/16 07:55;25/05/16 06:35
http://www.dr.dk/nyheder/penge/saa-meget-stiger-dit-boliglaan;https://www.facebook.com/DRNyheder/;24/05/16 14:25;25/05/16 11:05
http://www.dr.dk/nyheder/penge/sejr-til-gaeldsramte-duegaarden-maa-erklaeres-konkurs;https://www.facebook.com/DRNyheder/;11/05/16 12:15;12/05/16 07:55
http://www.dr.dk/nyheder/penge/snydt-af-snedig-boligmanoevre-ejendomsinvestorer-koerer-lejere-ud-paa-et-sidespor;https://www.facebook.com/DRNyheder/;18/05/16 05:35;18/05/16 20:15
http://www.dr.dk/nyheder/penge/thulesen-om-dong-pris-det-lugter-langt-vaek;https://www.facebook.com/DRNyheder/;26/05/16 10:55;27/05/16 07:45
http://www.dr.dk/nyheder/penge/toejkaeden-hm-gentager-hypet-designsamarbejde;https://www.facebook.com/DRNyheder/;25/05/16 14:35;26/05/16 13:25
http://www.dr.dk/nyheder/penge/uber-traekker-omstridt-taxi-tjeneste-fra-sverige;https://www.facebook.com/DRNyheder/;11/05/16 09:15;11/05/16 21:15
http://www.dr.dk/nyheder/penge/undgaa-svindel-nu-faar-du-en-sms-kode-til-dankortet;https://www.facebook.com/DRNyheder/;03/05/16 09:55;04/05/16 07:55
http://www.dr.dk/nyheder/politik/17-aarige-maa-snart-koere-bil-hvis-en-erfaren-bilist-sidder-ved-siden-af;https://www.facebook.com/DRNyheder/;31/05/16 12:35;01/06/16 06:25
http://www.dr.dk/nyheder/politik/6-af-de-mest-omtalte-interviews-i-dansk-politik?utm_source=dlvr.it&utm_medium=twitter;https://www.facebook.com/DRNyheder/;30/05/16 18:15;31/05/16 13:05
http://www.dr.dk/nyheder/politik/65-millioner-kroner-mod-omskaering-abort-og-boerneaegteskaber;https://www.facebook.com/DRNyheder/;18/05/16 14:35;19/05/16 09:35
http://www.dr.dk/nyheder/politik/aarhus-dropper-plan-om-stormoske;https://www.facebook.com/DRNyheder/;26/05/16 04:25;26/05/16 18:25
http://www.dr.dk/nyheder/politik/alternativet-angribes-af-roede-partier-efter-aftale-om-krigsredegoerelse;https://www.facebook.com/DRNyheder/;25/05/16 15:35;26/05/16 14:25
http://www.dr.dk/nyheder/politik/alternativet-har-stadig-aabne-doere-partihoppere;https://www.facebook.com/DRNyheder/;28/05/16 14:05;29/05/16 17:55
http://www.dr.dk/nyheder/politik/anker-joergensens-underskrift-indgraveret-paa-gravstenen;https://www.facebook.com/DRNyheder/;21/05/16 10:05;22/05/16 10:15
http://www.dr.dk/nyheder/politik/blaa-blok-og-alternativet-indgaar-aftale-om-irak-dokumenter;https://www.facebook.com/DRNyheder/;25/05/16 13:15;26/05/16 11:45
http://www.dr.dk/nyheder/politik/blaa-blok-vil-straffe-pjaekkende-doemte-paa-ydelserne;https://www.facebook.com/DRNyheder/;04/05/16 11:15;05/05/16 08:45
http://www.dr.dk/nyheder/politik/borgmester-oensker-give-flygtninge-stemmeret-i-koebenhavn;https://www.facebook.com/DRNyheder/;26/05/16 06:15;27/05/16 04:15
http://www.dr.dk/nyheder/politik/brug-bistandsmidlerne-i-ulandene-og-mindre-paa-flygtninge-i-danmark;https://www.facebook.com/DRNyheder/;01/05/16 21:15;02/05/16 17:35
http://www.dr.dk/nyheder/politik/danmark-har-faaet-sin-foerste-lov-det-ydre-rum;https://www.facebook.com/DRNyheder/;03/05/16 16:55;04/05/16 15:05
http://www.dr.dk/nyheder/politik/danmark-sender-flere-soldater-til-afghanistan;https://www.facebook.com/DRNyheder/;10/05/16 16:05;11/05/16 11:15
http://www.dr.dk/nyheder/politik/danmark-stoetter-bekaempelsen-af-sult-med-630-millioner;https://www.facebook.com/DRNyheder/;23/05/16 19:55;24/05/16 17:35
http://www.dr.dk/nyheder/politik/danmarks-befolkning-vokser-langt-hurtigere-efter-flygtningestroem;https://www.facebook.com/DRNyheder/;27/05/16 05:55;27/05/16 16:55
http://www.dr.dk/nyheder/politik/danskernes-opbakning-til-karakterkrav-til-gymnasiet-daler;https://www.facebook.com/DRNyheder/;26/05/16 07:45;27/05/16 05:45
http://www.dr.dk/nyheder/politik/df-der-er-mange-muslimer-i-danmark;https://www.facebook.com/DRNyheder/;20/05/16 05:35;21/05/16 05:35
http://www.dr.dk/nyheder/politik/df-foreslaar-salg-af-peberspray-i-supermarkeder;https://www.facebook.com/DRNyheder/;24/05/16 04:55;24/05/16 19:05
